# GRID = {'r': [1.0, 1.02, 1.04, 1.06, 1.08, 1.1, 1.12, 1.14, 1.16, 1.18, 1.2, 1.22, 1.24, 1.26, 1.28, 1.3, 1.32, 1.34, 1.36, 1.38, 1.4, 1.42, 1.44, 1.46, 1.48, 1.5, 1.52, 1.54, 1.56, 1.58, 1.6, 1.62, 1.64, 1.66, 1.68, 1.7, 1.72, 1.74, 1.76, 1.78, 1.8, 1.82, 1.84, 1.86, 1.88, 1.9, 1.92, 1.94, 1.96, 1.98, 2.0], 'allow_forced_l_in_cd': [True], 'eta': [0.0], 'sigma': [0.25, 0.26, 0.27, 0.28, 0.29, 0.3, 0.31, 0.32, 0.33, 0.34, 0.35]}
# BASE = Params(Lsize=50, T=50000, fc=0.5, fd=0.5, fL=None, pi0=10.0, r=1.6, sigma=0.25, alpha=1.0, gamma=70.0, beta=0.1, Min_Res=-10000.0, kappa=1, learn_signal='hybrid', seed=0, allow_forced_l_in_cd=False, update_rule='best_imitation_logit', eta=0.5, scale_low=0.0, scale_high=1.0, scale_eps=1e-09)
# REPLICAS = 50, T = 50000
allow_forced_l_in_cd,eta,r,sigma,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,sum_res_mean,cum_sigma_mean,cum_output_mean,net_output_mean,cum_sigma_hat_mean,cum_output_hat_mean,net_output_hat_mean
True,0.0,1.86,0.29,0.31716,0.571352,0.11148799999999999,72.72067055562633,0.08829155764063917,181801.6763890658,16847649.226400007,201899587.72599992,185051938.4995999,0.13478119381120007,1.6151967018079991,1.4804155079967993
True,0.0,1.86,0.28,0.32312799999999997,0.5769920000000001,0.09988,72.94464449086765,0.08688609252951478,182361.61122716914,16199154.540799992,201866801.07519966,185667646.53439963,0.12959323632639996,1.6149344086015973,1.4853411722751977
True,0.0,1.86,0.3,0.31473599999999996,0.565368,0.11989600000000002,73.02659543271227,0.08370485053103943,182566.4885817807,17430478.368000016,202042022.2239999,184611543.85599986,0.1394438269440001,1.6163361777919993,1.4768923508479992
True,0.0,1.86,0.31,0.32355200000000006,0.567608,0.10884,73.2973701404422,0.08450229552083036,183243.4253511055,18084556.62640001,202145482.02639997,184060925.39999998,0.14467645301120005,1.6171638562111994,1.4724874031999995
True,0.0,1.86,0.32,0.31548,0.563928,0.12059199999999999,73.03155717876025,0.08672298152529713,182578.89294690068,18761219.50719999,202166312.18560016,183405092.67840022,0.15008975605759992,1.617330497484801,1.4672407414272015
True,0.0,1.86,0.33,0.31347200000000003,0.5755919999999999,0.11093600000000002,72.90119844177764,0.08560271051599849,182252.99610444403,19479228.80640002,202249621.31640035,182770392.51000032,0.1558338304512001,1.6179969705312025,1.4621631400800026
True,0.0,1.86,0.35,0.324272,0.558112,0.11761600000000001,73.88137056128522,0.07952859914667583,184703.42640321306,20702756.731999993,202566599.7284002,181863842.99640018,0.16562205385599998,1.6205327978272013,1.4549107439712017
True,0.0,1.86,0.34,0.32156,0.554752,0.12368799999999998,73.64930549966142,0.0821601586341464,184123.26374915353,20004656.704000004,202552843.2299999,182548186.52599987,0.160037253632,1.6204227458399993,1.4603854922079993
True,0.0,1.88,0.28,0.32246400000000003,0.5456799999999999,0.131856,72.55893140618662,0.08867679371743588,181397.32851546654,16422858.816000009,202677191.13760012,186254332.32160014,0.1313828705280001,1.6214175291008013,1.4900346585728017
True,0.0,1.88,0.27,0.31191199999999997,0.566576,0.12151200000000001,72.45475355232959,0.08905442082843477,181136.883880824,15772337.863200009,202486831.7879998,186714493.9247998,0.1261787029056001,1.6198946543039991,1.493715951398399
True,0.0,1.88,0.26,0.32284,0.5670000000000001,0.11016,72.86410236935784,0.0887290985595799,182160.2559233946,15157195.64319999,202443053.70879993,187285858.0655999,0.1212575651455999,1.6195444296703994,1.4982868645247995
True,0.0,1.88,0.25,0.314552,0.5728399999999999,0.112608,72.04025151736454,0.0920480203286143,180100.62879341136,14637391.52,197787389.60639992,183149998.0863999,0.11709913216000002,1.5822991168511993,1.4651999846911992
True,0.0,1.88,0.29,0.318424,0.57024,0.11133600000000002,73.0469677885211,0.08517847842487875,182617.41947130277,17085043.48160002,202659779.65520012,185574736.17360008,0.13668034785280017,1.621278237241601,1.4845978893888008
True,0.0,1.88,0.32,0.31204800000000005,0.5684,0.11955199999999999,73.65717942334638,0.07929979684291459,184142.94855836593,19042317.055999983,202973004.01920015,183930686.96320015,0.15233853644799988,1.6237840321536012,1.471445495705601
True,0.0,1.88,0.3,0.31850400000000006,0.5632240000000001,0.11827199999999999,73.04875413499335,0.0852884468839877,182621.88533748337,17755213.055999998,202684849.38480023,184929636.32880017,0.142041704448,1.6214787950784015,1.4794370906304013
True,0.0,1.88,0.31,0.31292000000000003,0.5582400000000001,0.12884,72.3568916891358,0.09048543651266211,180892.22922283947,18351391.82960001,202855461.02800003,184504069.19840005,0.1468111346368001,1.6228436882240005,1.4760325535871999
True,0.0,1.88,0.35,0.324176,0.553968,0.12185599999999999,73.89337124057143,0.07890662632291442,184733.42810142855,21052226.440000035,203199101.46480012,182146875.02480003,0.16841781152000027,1.6255928117184006,1.457175000198401
True,0.0,1.88,0.34,0.31545599999999996,0.565816,0.118728,73.32889633874568,0.08285052704804496,183322.24084686418,20358358.595200002,203118271.76399997,182759913.16879997,0.16286686876160006,1.624946174112,1.4620793053504
True,0.0,1.88,0.33,0.31524,0.5562159999999999,0.12854400000000002,73.13546576817858,0.08436407371588471,182838.6644204465,19617441.650400028,203054158.05439988,183436716.40399984,0.1569395332032002,1.624433264435199,1.4674937312319989
True,0.0,1.9,0.29,0.309832,0.569248,0.12092,72.81529719957925,0.08538857262386573,182038.24299894815,17274597.62000001,203298439.928,186023842.30799997,0.13819678096000007,1.6263875194239994,1.4881907384639999
True,0.0,1.9,0.31,0.32608799999999993,0.565696,0.10821600000000002,73.57683543915914,0.08372815955229852,183942.08859789785,18587051.473599985,203532198.30399978,184945146.8303998,0.1486964117887999,1.6282575864319984,1.4795611746431987
True,0.0,1.9,0.3,0.327824,0.557576,0.1146,73.74689041933149,0.08182538109130727,184367.22604832874,17949652.487999998,203317779.63199982,185368127.14399981,0.14359721990399998,1.626542237055999,1.4829450171519987
True,0.0,1.9,0.26,0.312112,0.573968,0.11392000000000001,72.73391479273738,0.08818225480378507,181834.7869818435,15325684.691199977,203084520.67199954,187758835.98079956,0.12260547752959983,1.6246761653759967,1.502070687846397
True,0.0,1.9,0.25,0.309008,0.565296,0.12569600000000003,71.84035767632338,0.0925208632121769,179600.89419080847,14869453.74,198393475.4360001,183524021.6960001,0.11895562992,1.587147803488001,1.468192173568001
True,0.0,1.9,0.32,0.314,0.5512079999999999,0.134792,73.16262049572907,0.08448425516389818,182906.5512393227,19243317.171200022,203620954.3419996,184377637.17079955,0.15394653736960018,1.6289676347359967,1.4750210973663962
True,0.0,1.9,0.27,0.31836,0.560312,0.12132799999999999,72.80440231421142,0.0883711607477049,182011.00578552854,16002797.875200035,203078669.23600036,187075871.3608003,0.12802238300160027,1.6246293538880028,1.4966069708864027
True,0.0,1.9,0.28,0.314392,0.56584,0.11976800000000001,72.85398084222965,0.08659036078912596,182134.95210557414,16627499.996799996,203174493.84000042,186546993.8432004,0.13301999997439998,1.625395950720003,1.4923759507456031
True,0.0,1.9,0.33,0.32185600000000003,0.569976,0.108168,73.43980703603685,0.08537214851182216,183599.51759009212,19817613.129600003,203810120.872,183992507.74240002,0.15854090503680002,1.630480966976,1.4719400619392005
True,0.0,1.9,0.34,0.31784,0.5575359999999999,0.12462400000000001,73.5302640463238,0.08243114448790873,183825.66011580947,20580876.273599986,203817435.3319999,183236559.05839992,0.1646470101887999,1.6305394826559994,1.4658924724671991
True,0.0,1.9,0.35,0.30980800000000003,0.559904,0.13028800000000001,73.43005879935485,0.08071244166900493,183575.14699838712,21278569.340000037,203861295.91800007,182582726.57800007,0.1702285547200003,1.6308903673440007,1.4606618126240005
True,0.0,1.92,0.26,0.32413600000000004,0.56836,0.107504,72.89960199882621,0.08859961048205302,182249.00499706555,15584008.377599966,203756188.54399997,188172180.16640005,0.12467206702079975,1.630049508352,1.5053774413312002
True,0.0,1.92,0.27,0.31734399999999996,0.557104,0.125552,73.37127962225195,0.08357430177293733,183428.1990556298,16179176.995200012,203863088.7712002,187683911.7760002,0.12943341596160007,1.6309047101696015,1.5014712942080015
True,0.0,1.92,0.25,0.30628,0.560736,0.13298400000000002,71.90965274380878,0.09032096842831545,179774.13185952193,15050762.44,199010161.5103999,183959399.07039988,0.12040609951999999,1.5920812920831993,1.471675192563199
True,0.0,1.92,0.3,0.316648,0.572488,0.11086399999999999,73.68526875279714,0.0826115174559678,184213.17188199286,18131007.887999997,204070708.6928,185939700.8048,0.14504806310399998,1.6325656695423996,1.4875176064384
True,0.0,1.92,0.29,0.30991199999999997,0.5669439999999999,0.12314399999999999,73.25958121268266,0.08400533432829098,183148.9530317067,17531325.688000005,203961645.776,186430320.088,0.14025060550400004,1.6316931662079996,1.4914425607039996
True,0.0,1.92,0.28,0.317032,0.569448,0.11352000000000001,73.15914652101708,0.08413083404144578,182897.86630254274,16834396.947200015,203920640.10720035,187086243.16000035,0.13467517557760014,1.631365120857603,1.4966899452800024
True,0.0,1.92,0.32,0.312192,0.56148,0.126328,73.49292705585742,0.08099040400837401,183732.31763964362,19504247.62880002,204219684.71360016,184715437.08480012,0.15603398103040017,1.6337574777088013,1.4777234966784014
True,0.0,1.92,0.35,0.313176,0.5578399999999999,0.12898400000000002,73.75587776451351,0.08206658747890716,184389.69441128374,21512259.63599997,204507240.76000005,182994981.12400004,0.1720980770879998,1.6360579260800003,1.4639598489920005
True,0.0,1.92,0.34,0.31168,0.5546320000000001,0.133688,72.82126626833238,0.08851566286476327,182053.165670831,20798450.6512,204522258.40479985,183723807.75359985,0.16638760520960003,1.636178067238399,1.4697904620287985
True,0.0,1.92,0.31,0.31848000000000004,0.5530320000000001,0.12848800000000002,73.87460944296144,0.08052199169905076,184686.52360740362,18772774.978400033,204158439.50719982,185385664.52879977,0.15018219982720024,1.633267516057599,1.4830853162303983
True,0.0,1.92,0.33,0.32480800000000004,0.56484,0.11035199999999999,73.96186622772613,0.081524417738217,184904.66556931532,20062386.74880004,204500993.2048,184438606.45600003,0.16049909399040033,1.6360079456384002,1.4755088516479997
True,0.0,1.94,0.28,0.318,0.576592,0.105408,72.98556129694535,0.08752784311081321,182463.90324236336,16987816.316799995,204686030.58040002,187698214.2636,0.13590253053439996,1.6374882446432,1.5015857141088003
True,0.0,1.94,0.27,0.32294399999999995,0.5603279999999999,0.116728,73.27633980354568,0.0868579348086912,183190.84950886425,16393566.758400008,204493238.0876001,188099671.3292001,0.13114853406720006,1.6359459047008007,1.5047973706336004
True,0.0,1.94,0.25,0.297616,0.56672,0.135664,71.70291907639482,0.09394897865111874,179257.29769098706,15265274.36,199725883.74759996,184460609.38759995,0.12212219488000002,1.5978070699807991,1.4756848751007994
True,0.0,1.94,0.26,0.31193600000000005,0.5786720000000001,0.10939199999999999,73.5665625169955,0.0824763233736886,183916.40629248877,15730413.899200004,204477859.69680008,188747445.79760006,0.12584331119360004,1.6358228775744004,1.5099795663808004
True,0.0,1.94,0.3,0.317544,0.555584,0.126872,73.51064212926958,0.08324704240672784,183776.60532317395,18357790.679999992,204877740.18200007,186519949.50200015,0.14686232543999994,1.639021921456001,1.4921595960160012
True,0.0,1.94,0.29,0.316016,0.5609919999999999,0.122992,73.08171339801861,0.08487967973750149,182704.2834950465,17676595.852000028,204675041.30040035,186998445.44840026,0.14141276681600018,1.6374003304032023,1.4959875635872024
True,0.0,1.94,0.31,0.318184,0.555808,0.12600799999999998,73.3373950976647,0.08480569052057234,183343.48774416174,19035094.3744,204822327.72520024,185787233.35080022,0.15228075499520002,1.6385786218016014,1.4862978668064013
True,0.0,1.94,0.32,0.327192,0.539976,0.132832,73.83090498885072,0.08253933519258418,184577.26247212678,19726752.563199982,205018464.5455999,185291711.9823999,0.15781402050559984,1.640147716364799,1.4823336958591995
True,0.0,1.94,0.33,0.31732,0.5716079999999999,0.111072,74.049529430558,0.0800030532537509,185123.82357639496,20456641.576800033,205011607.23559988,184554965.65879986,0.1636531326144003,1.640092857884799,1.4764397252703987
True,0.0,1.94,0.34,0.31324799999999997,0.5605680000000001,0.12618400000000002,73.54683074516878,0.08269860226465266,183867.07686292194,21009228.510400012,205190263.41920024,184181034.90880027,0.1680738280832001,1.641522107353602,1.4734482792704022
True,0.0,1.94,0.35,0.326072,0.55704,0.116888,74.61236488913173,0.07653024975184083,186530.9122228293,21691900.803999983,205266891.05400005,183574990.2500001,0.17353520643199988,1.6421351284320003,1.4685999220000006
True,0.0,1.96,0.25,0.30243200000000003,0.578648,0.11892,72.2967180603918,0.09038147606439444,180741.79515097945,15450440.08,200385665.1984004,184935225.11840042,0.12360352064000002,1.6030853215872034,1.4794818009472035
True,0.0,1.96,0.26,0.317984,0.5744879999999999,0.10752800000000001,73.26221753069018,0.08633749936870137,183155.54382672545,15869138.417599985,205232578.15840024,189363439.7408002,0.12695310734079987,1.641860625267202,1.514907517926402
True,0.0,1.96,0.27,0.31088,0.564872,0.124248,72.67815910445002,0.08972455246541922,181695.39776112503,16541822.505600035,205361621.09279975,188819798.58719975,0.13233458004480028,1.6428929687423983,1.5105583886975977
True,0.0,1.96,0.3,0.32212,0.5636800000000001,0.1142,73.51148673404182,0.08519656318622985,183778.7168351045,18566564.207999982,205503873.65040004,186937309.44240007,0.1485325136639999,1.6440309892032008,1.4954984755392005
True,0.0,1.96,0.28,0.310096,0.5724319999999999,0.117472,73.40437334380033,0.08360866003300535,183510.93335950084,17232228.38400002,205356081.70080003,188123853.31679997,0.13785782707200014,1.6428486536063998,1.5049908265343999
True,0.0,1.96,0.31,0.316416,0.549608,0.13397599999999998,73.54448476583003,0.08278124978533563,183861.21191457513,19287473.310399998,205521075.35679984,186233602.0463999,0.15429978648319997,1.644168602854399,1.4898688163711988
True,0.0,1.96,0.32,0.32075999999999993,0.559912,0.119328,73.79607383118899,0.08119133415106182,184490.18457797248,19954212.070399985,205671621.01999974,185717408.9495997,0.1596336965631999,1.6453729681599978,1.4857392715967976
True,0.0,1.96,0.29,0.313984,0.5626559999999999,0.12336000000000003,73.49528740709097,0.08382788999752355,183738.2185177274,17915073.96480003,205401115.89199984,187486041.92719978,0.14332059171840023,1.6432089271359984,1.4998883354175983
True,0.0,1.96,0.33,0.320032,0.544272,0.13569599999999998,74.42403063639001,0.07743265278200089,186060.07659097505,20597387.3688,205772223.44239998,185174836.0736,0.1647790989504,1.6461777875391999,1.4813986885888
True,0.0,1.96,0.35,0.32626400000000005,0.538648,0.135088,74.75301689255588,0.07513897541428186,186882.5422313897,22053968.972000018,205901289.23120013,183847320.2592002,0.1764317517760001,1.6472103138496013,1.4707785620736014
True,0.0,1.96,0.34,0.323624,0.5598960000000001,0.11648,74.67432633016098,0.07650080733156381,186685.8158254024,21275058.57120001,205942554.70639995,184667496.13519993,0.17020046856960008,1.647540437651199,1.4773399690815996
True,0.0,1.98,0.29,0.321368,0.561072,0.11755999999999998,73.80238407620463,0.08358492884404155,184505.9601905116,18152437.31759999,205910689.2808001,187758251.96320006,0.14521949854079994,1.6472855142464007,1.5020660157056007
True,0.0,1.98,0.26,0.30924,0.555256,0.13550399999999999,72.91538289596251,0.0865623436385099,182288.45723990633,16055307.777599974,205920859.64720014,189865551.86960018,0.1284424622207998,1.6473668771776013,1.5189244149568015
True,0.0,1.98,0.27,0.31411199999999995,0.558288,0.1276,72.75534879878388,0.08797840339978265,181888.37199695976,16744911.127200034,206021730.08279976,189276818.95559978,0.13395928901760026,1.6481738406623985,1.5142145516447982
True,0.0,1.98,0.25,0.30711999999999995,0.561856,0.131024,72.44484566165764,0.08897683392428916,181112.11415414407,15673691.96,201048874.4204001,185375182.46040013,0.12538953568,1.608390995363201,1.4830014596832009
True,0.0,1.98,0.33,0.3263039999999999,0.543304,0.130392,74.28648902361181,0.07966553918377009,185716.22255902953,20849533.795200005,206477528.40760013,185627994.61240014,0.16679627036160005,1.6518202272608011,1.485023956899201
True,0.0,1.98,0.34,0.316008,0.561576,0.12241599999999998,74.64303919487375,0.07574514123226372,186607.59798718442,21493362.56159998,206599214.94639996,185105852.38479996,0.17194690049279981,1.6527937195712,1.4808468190783999
True,0.0,1.98,0.28,0.32333599999999996,0.5689200000000001,0.107744,73.89414205162387,0.08324311846361022,184735.35512905967,17424104.611200005,206080927.93639997,188656823.32519996,0.13939283688960002,1.6486474234911999,1.5092545866015996
True,0.0,1.98,0.31,0.323112,0.55484,0.122048,74.08310187000679,0.07987200222353223,185207.75467501697,19487818.002399985,206298215.7544001,186810397.75200015,0.15590254401919987,1.6503857260352006,1.494483182016001
True,0.0,1.98,0.32,0.32216800000000007,0.564664,0.11316799999999999,73.56656597698036,0.0846658656112122,183916.4149424509,20232555.00800001,206197696.1480002,185965141.1400002,0.16186044006400002,1.6495815691840017,1.4877211291200014
True,0.0,1.98,0.3,0.310384,0.571648,0.11796799999999999,73.65637426307065,0.08325470522979674,184140.9356576766,18776275.944000006,206172495.59840015,187396219.6544001,0.15021020755200004,1.649379964787201,1.499169757235201
True,0.0,1.98,0.35,0.3231119999999999,0.550872,0.12601600000000002,74.35845081608333,0.07738728924776975,185896.12704020832,22347185.72799999,206570076.58759975,184222890.8595998,0.17877748582399997,1.6525606127007988,1.473783126876799
True,0.0,2.0,0.26,0.0,0.0,1.0,69.36000000000001,0.0,173400.0,129960857.74880002,23072.96,-129937784.78880003,1.0396868619903998,0.00018458367999999998,-1.0395022783104
True,0.0,2.0,0.31,0.0,0.0,1.0,71.15999999999985,0.0,177899.99999999965,154953440.90159997,23072.88,-154930368.02159998,1.2396275272128003,0.00018458304,-1.2394429441728
True,0.0,2.0,0.28,0.0,0.0,1.0,70.07999999999997,0.0,175199.99999999997,139957885.4016,23072.6,-139934812.8016,1.1196630832128003,0.00018458079999999997,-1.1194785024128
True,0.0,2.0,0.27,0.0,0.0,1.0,69.71999999999991,0.0,174299.99999999977,134959371.89040002,23072.72,-134936299.17040002,1.0796749751232,0.00018458175999999999,-1.0794903933632
True,0.0,2.0,0.29,0.0,0.0,1.0,70.43999999999994,0.0,176099.99999999983,144956403.024,23072.16,-144933330.864,1.159651224192,0.00018457727999999997,-1.1594666469119999
True,0.0,2.0,0.33,0.0,0.0,1.0,71.8799999999999,0.0,179699.99999999974,164950485.2688,23071.32,-164927413.9488,1.3196038821504001,0.00018457056000000004,-1.3194193115904
True,0.0,2.0,0.3,0.0,0.0,1.0,70.79999999999997,0.0,176999.99999999988,149954920.58400002,23073.36,-149931847.224,1.1996393646719998,0.00018458688000000002,-1.199454777792
True,0.0,2.0,0.32,0.0,0.0,1.0,71.51999999999998,0.0,178799.99999999997,159951960.3712,23072.48,-159928887.8912,1.2796156829696,0.00018457984000000001,-1.2794311031296
True,0.0,2.0,0.35,0.0,0.0,1.0,72.60000000000001,0.0,181500.00000000003,174947537.604,23069.48,-174924468.124,1.3995803008320002,0.00018455584000000002,-1.399395744992
True,0.0,2.0,0.25,0.0,0.0,1.0,4.400568,0.5737232458311441,11001.42,124962291.36,23110.36,-124939181.0,0.99969833088,0.00018488288000000002,-0.9995134480000002
True,0.0,2.0,0.34,0.0,0.0,1.0,72.2399999999999,0.0,180599.99999999974,169949009.65600002,23070.56,-169925939.09600002,1.3595920772480001,0.00018456448,-1.3594075127680003
