t,frac_C,frac_D,frac_L,avg_res,gini,per_sigma,per_output,per_net,cum_net_hat,edges_CC,edges_CD,edges_DD,edges_CL,edges_DL,edges_LL,edges_total,edges_CC_ratio,edges_CD_ratio,edges_DD_ratio,edges_CL_ratio,edges_DL_ratio,edges_LL_ratio,D_perimeter,D_perimeter_ratio
12200,0.3308,0.4016,0.2676,66.96965684571765,0.1253684460492647,682.0,3644.0,2962.0,1.4131426229508128,1162,905,1419,79,273,1162,5000,0.2324,0.181,0.2838,0.0158,0.0546,0.2324,1178,0.2356
12300,0.2624,0.6852,0.0524,70.15355448777962,0.09295841055363148,137.0,3264.7999999999997,3127.7999999999997,1.4136395902438956,812,987,2865,13,135,188,5000,0.1624,0.1974,0.573,0.0026,0.027,0.0376,1122,0.2244
12400,0.2808,0.6224,0.0968,71.12977250383199,0.0935277871007365,241.0,3527.2000000000003,3286.2000000000003,1.4136529935483817,833,1135,2449,7,191,385,5000,0.1666,0.227,0.4898,0.0014,0.0382,0.077,1326,0.2652
12500,0.2504,0.396,0.3536,67.6360906135266,0.09663944410899741,885.0,2921.6,2036.6,1.411561657599994,852,713,1470,87,307,1571,5000,0.1704,0.1426,0.294,0.0174,0.0614,0.3142,1020,0.204
12600,0.3,0.5228,0.1772,69.77990758294183,0.09146844929324731,470.0,3460.0,2990.0,1.4106090857142795,990,959,1999,61,271,720,5000,0.198,0.1918,0.3998,0.0122,0.0542,0.144,1230,0.246
12700,0.3564,0.5796,0.064,69.87864439664727,0.10792648311926469,167.0,4026.3999999999996,3859.3999999999996,1.4113776062992065,1209,1115,2264,31,153,228,5000,0.2418,0.223,0.4528,0.0062,0.0306,0.0456,1268,0.2536
12800,0.348,0.5816,0.0704,66.82382750208373,0.13247365874810516,166.0,4106.8,3940.8,1.4124783812499926,1205,1057,2271,13,217,237,5000,0.241,0.2114,0.4542,0.0026,0.0434,0.0474,1274,0.2548
12900,0.3388,0.5572,0.104,69.64282664027344,0.10682583133460721,274.0,3860.7999999999997,3586.7999999999997,1.4122734697674346,1139,1045,2172,65,183,396,5000,0.2278,0.209,0.4344,0.013,0.0366,0.0792,1228,0.2456
13000,0.298,0.6528,0.0492,72.16521804322586,0.08829487741428367,116.0,3890.3999999999996,3774.3999999999996,1.411747950769224,873,1215,2560,19,193,140,5000,0.1746,0.243,0.512,0.0038,0.0386,0.028,1408,0.2816
13100,0.3332,0.6064,0.0604,70.38246704126547,0.10680660819715701,150.0,3978.4,3828.4,1.411936793893123,1126,1065,2419,15,161,214,5000,0.2252,0.213,0.4838,0.003,0.0322,0.0428,1226,0.2452
