t,frac_C,frac_D,frac_L,avg_res,CC_ratio,CD_ratio,DD_ratio,CL_ratio,DL_ratio,LL_ratio,C_perimeter,D_perimeter,L_perimeter,C_perimeter_ratio,D_perimeter_ratio,L_perimeter_ratio
5785,0.3364,0.5624,0.1012,72.12190128762639,0.2178,0.227,0.4336,0.0102,0.0306,0.0808,1186,1288,204,0.2372,0.2576,0.0408
5786,0.34,0.5628,0.0972,72.09164319775347,0.2222,0.2252,0.4358,0.0104,0.0288,0.0776,1178,1270,196,0.2356,0.254,0.0392
5787,0.3412,0.5604,0.0984,72.07473426502948,0.2202,0.2336,0.4286,0.0084,0.03,0.0792,1210,1318,192,0.242,0.2636,0.0384
5788,0.3176,0.5872,0.0952,72.08180898088649,0.2048,0.2202,0.4624,0.0054,0.0294,0.0778,1128,1248,174,0.2256,0.2496,0.0348
5789,0.3144,0.5924,0.0932,71.98951615938789,0.2046,0.2154,0.4684,0.0042,0.0326,0.0748,1098,1240,184,0.2196,0.248,0.0368
5790,0.3144,0.5908,0.0948,71.88691407755522,0.1988,0.227,0.4606,0.0042,0.0334,0.076,1156,1302,188,0.2312,0.2604,0.0376
5791,0.2996,0.6028,0.0976,71.80679332740719,0.1882,0.2176,0.474,0.0052,0.04,0.075,1114,1288,226,0.2228,0.2576,0.0452
5792,0.2884,0.6156,0.096,71.66808006504813,0.1776,0.2174,0.4884,0.0042,0.037,0.0754,1108,1272,206,0.2216,0.2544,0.0412
5793,0.29,0.6128,0.0972,71.49691163545796,0.185,0.2068,0.4898,0.0032,0.0392,0.076,1050,1230,212,0.21,0.246,0.0424
5794,0.2956,0.6032,0.1012,71.3356394387787,0.192,0.2032,0.481,0.004,0.0412,0.0786,1036,1222,226,0.2072,0.2444,0.0452
5795,0.3048,0.5972,0.098,71.20591597083003,0.2052,0.1942,0.4788,0.005,0.0426,0.0742,996,1184,238,0.1992,0.2368,0.0476
5796,0.3276,0.5736,0.0988,71.1037614520787,0.221,0.2074,0.4498,0.0058,0.0402,0.0758,1066,1238,230,0.2132,0.2476,0.046
5797,0.336,0.5656,0.0984,71.10482653341926,0.2274,0.209,0.4386,0.0082,0.045,0.0718,1086,1270,266,0.2172,0.254,0.0532
5798,0.3548,0.5484,0.0968,71.13265680783766,0.2418,0.2182,0.4192,0.0078,0.0402,0.0728,1130,1292,240,0.226,0.2584,0.048
5799,0.36,0.544,0.096,71.23680320253767,0.2492,0.214,0.4172,0.0076,0.0396,0.0724,1108,1268,236,0.2216,0.2536,0.0472
5800,0.3604,0.544,0.0956,71.34641344145741,0.2464,0.2206,0.4138,0.0074,0.0398,0.072,1140,1302,236,0.228,0.2604,0.0472
5801,0.3624,0.5448,0.0928,71.45787055881745,0.2464,0.222,0.4134,0.01,0.0408,0.0674,1160,1314,254,0.232,0.2628,0.0508
5802,0.3656,0.5472,0.0872,71.56312354947332,0.256,0.209,0.423,0.0102,0.0394,0.0624,1096,1242,248,0.2192,0.2484,0.0496
5803,0.3868,0.5352,0.078,71.65150664946327,0.2704,0.2224,0.4076,0.0104,0.0328,0.0564,1164,1276,216,0.2328,0.2552,0.0432
5804,0.402,0.5288,0.0692,71.81751048455672,0.2812,0.2314,0.3978,0.0102,0.0306,0.0488,1208,1310,204,0.2416,0.262,0.0408
5805,0.3952,0.5432,0.0616,72.03064356700573,0.275,0.2296,0.413,0.0108,0.0308,0.0408,1202,1302,208,0.2404,0.2604,0.0416
5806,0.3952,0.5516,0.0532,72.19248672726827,0.2702,0.2386,0.4166,0.0114,0.0314,0.0318,1250,1350,214,0.25,0.27,0.0428
5807,0.3964,0.556,0.0476,72.34363103075371,0.2652,0.2518,0.4168,0.0106,0.0266,0.029,1312,1392,186,0.2624,0.2784,0.0372
5808,0.3904,0.5652,0.0444,72.49911486430734,0.2644,0.2438,0.4296,0.0082,0.0274,0.0266,1260,1356,178,0.252,0.2712,0.0356
5809,0.4008,0.558,0.0412,72.61503109723421,0.2696,0.2554,0.4182,0.007,0.0242,0.0256,1312,1398,156,0.2624,0.2796,0.0312
5810,0.3912,0.572,0.0368,72.77577019024176,0.2646,0.2494,0.436,0.0038,0.0226,0.0236,1266,1360,132,0.2532,0.272,0.0264
5811,0.3796,0.5844,0.036,72.88625830238988,0.2546,0.2472,0.4506,0.0028,0.0204,0.0244,1250,1338,116,0.25,0.2676,0.0232
5812,0.3812,0.5844,0.0344,72.94587484425269,0.252,0.2554,0.445,0.003,0.0234,0.0212,1292,1394,132,0.2584,0.2788,0.0264
5813,0.3804,0.5868,0.0328,73.01463552656817,0.2526,0.2506,0.4508,0.005,0.0214,0.0196,1278,1360,132,0.2556,0.272,0.0264
5814,0.3776,0.588,0.0344,73.06545928497184,0.2486,0.2532,0.4516,0.0048,0.0196,0.0222,1290,1364,122,0.258,0.2728,0.0244
5815,0.3712,0.5964,0.0324,73.10951006964665,0.244,0.25,0.4622,0.0044,0.0184,0.021,1272,1342,114,0.2544,0.2684,0.0228
5816,0.3668,0.602,0.0312,73.12404184864533,0.2396,0.2494,0.4694,0.005,0.0158,0.0208,1272,1326,104,0.2544,0.2652,0.0208
5817,0.3636,0.6036,0.0328,73.11934018649885,0.2364,0.248,0.4704,0.0064,0.0184,0.0204,1272,1332,124,0.2544,0.2664,0.0248
5818,0.3672,0.6004,0.0324,73.10295189142097,0.2406,0.2468,0.4666,0.0064,0.0208,0.0188,1266,1338,136,0.2532,0.2676,0.0272
5819,0.378,0.5896,0.0324,73.10303223855153,0.249,0.2502,0.453,0.0078,0.023,0.017,1290,1366,154,0.258,0.2732,0.0308
5820,0.3896,0.576,0.0344,73.14730622010235,0.2586,0.2548,0.4374,0.0072,0.0224,0.0196,1310,1386,148,0.262,0.2772,0.0296
5821,0.3732,0.5988,0.028,73.24208239490171,0.2444,0.2516,0.4628,0.006,0.0204,0.0148,1288,1360,132,0.2576,0.272,0.0264
5822,0.3916,0.5844,0.024,73.26629617287132,0.2584,0.2632,0.442,0.0032,0.0216,0.0116,1332,1424,124,0.2664,0.2848,0.0248
5823,0.3832,0.5972,0.0196,73.37686685004239,0.256,0.251,0.4622,0.0034,0.019,0.0084,1272,1350,112,0.2544,0.27,0.0224
5824,0.3908,0.5892,0.02,73.43443345917761,0.2578,0.2614,0.4502,0.0046,0.0166,0.0094,1330,1390,106,0.266,0.278,0.0212
5825,0.3868,0.5948,0.0184,73.52969472035065,0.2472,0.2764,0.448,0.0028,0.0172,0.0084,1396,1468,100,0.2792,0.2936,0.02
5826,0.3796,0.604,0.0164,73.62653645908745,0.2366,0.2836,0.4552,0.0024,0.014,0.0082,1430,1488,82,0.286,0.2976,0.0164
5827,0.366,0.6184,0.0156,73.70106856067082,0.2224,0.2844,0.4694,0.0028,0.0136,0.0074,1436,1490,82,0.2872,0.298,0.0164
5828,0.3388,0.6468,0.0144,73.72542642345736,0.2,0.2744,0.503,0.0032,0.0132,0.0062,1388,1438,82,0.2776,0.2876,0.0164
5829,0.3244,0.6624,0.0132,73.63760457130697,0.1886,0.2682,0.5214,0.0034,0.0138,0.0046,1358,1410,86,0.2716,0.282,0.0172
5830,0.3032,0.6828,0.014,73.49762549504575,0.1742,0.2546,0.5486,0.0034,0.0138,0.0054,1290,1342,86,0.258,0.2684,0.0172
5831,0.2936,0.6928,0.0136,73.27896649818462,0.1706,0.2426,0.565,0.0034,0.013,0.0054,1230,1278,82,0.246,0.2556,0.0164
5832,0.292,0.696,0.012,73.0306355784399,0.1642,0.2538,0.563,0.0018,0.0122,0.005,1278,1330,70,0.2556,0.266,0.014
5833,0.2824,0.7064,0.0112,72.81196642780596,0.1594,0.2446,0.578,0.0014,0.0122,0.0044,1230,1284,68,0.246,0.2568,0.0136
5834,0.2732,0.7144,0.0124,72.56598968692576,0.16,0.2258,0.5954,0.0006,0.0122,0.006,1132,1190,64,0.2264,0.238,0.0128
5835,0.2752,0.708,0.0168,72.28677467508248,0.1672,0.215,0.5934,0.001,0.0142,0.0092,1080,1146,76,0.216,0.2292,0.0152
5836,0.2856,0.6984,0.016,72.02733067005774,0.1758,0.2186,0.5814,0.001,0.0154,0.0078,1098,1170,82,0.2196,0.234,0.0164
5837,0.2896,0.6932,0.0172,71.82801004094037,0.1832,0.2118,0.58,0.001,0.0146,0.0094,1064,1132,78,0.2128,0.2264,0.0156
5838,0.2916,0.6904,0.018,71.6483269834563,0.188,0.2058,0.5796,0.0014,0.0158,0.0094,1036,1108,86,0.2072,0.2216,0.0172
5839,0.3076,0.6752,0.0172,71.47674073525708,0.2008,0.2118,0.5614,0.0018,0.0158,0.0084,1068,1138,88,0.2136,0.2276,0.0176
5840,0.3224,0.6604,0.0172,71.37705651517027,0.2108,0.2206,0.543,0.0026,0.0142,0.0088,1116,1174,84,0.2232,0.2348,0.0168
5841,0.3276,0.6556,0.0168,71.3420367149018,0.2184,0.2164,0.5422,0.002,0.0104,0.0106,1092,1134,62,0.2184,0.2268,0.0124
5842,0.338,0.6436,0.0184,71.32068619044288,0.222,0.2288,0.5248,0.0032,0.0088,0.0124,1160,1188,60,0.232,0.2376,0.012
5843,0.3368,0.6448,0.0184,71.34932074749194,0.2216,0.227,0.5268,0.0034,0.009,0.0122,1152,1180,62,0.2304,0.236,0.0124
5844,0.3412,0.6412,0.0176,71.36476806083306,0.2272,0.2242,0.5254,0.0038,0.0074,0.012,1140,1158,56,0.228,0.2316,0.0112
5845,0.3524,0.6304,0.0172,71.38806569288944,0.2364,0.2298,0.5104,0.0022,0.0102,0.011,1160,1200,62,0.232,0.24,0.0124
5846,0.3616,0.6208,0.0176,71.45532935608352,0.2388,0.243,0.495,0.0026,0.0086,0.012,1228,1258,56,0.2456,0.2516,0.0112
5847,0.3584,0.6248,0.0168,71.5624976273587,0.2372,0.2398,0.5008,0.0026,0.0082,0.0114,1212,1240,54,0.2424,0.248,0.0108
5848,0.3528,0.6304,0.0168,71.64015687483487,0.232,0.2382,0.5076,0.0034,0.0074,0.0114,1208,1228,54,0.2416,0.2456,0.0108
5849,0.3448,0.6376,0.0176,71.68199152771409,0.226,0.2344,0.5158,0.0032,0.0092,0.0114,1188,1218,62,0.2376,0.2436,0.0124
5850,0.3488,0.6304,0.0208,71.68100611354565,0.2282,0.2386,0.5062,0.0026,0.0098,0.0146,1206,1242,62,0.2412,0.2484,0.0124
5851,0.3364,0.6436,0.02,71.69507178202065,0.2194,0.2312,0.5244,0.0028,0.0072,0.015,1170,1192,50,0.234,0.2384,0.01
5852,0.3336,0.646,0.0204,71.64567591440121,0.2132,0.2378,0.5222,0.003,0.0098,0.014,1204,1238,64,0.2408,0.2476,0.0128
5853,0.3272,0.6524,0.0204,71.58948929526296,0.2056,0.2406,0.5266,0.0026,0.011,0.0136,1216,1258,68,0.2432,0.2516,0.0136
5854,0.3148,0.6644,0.0208,71.51233241646126,0.189,0.25,0.5346,0.0016,0.0096,0.0152,1258,1298,56,0.2516,0.2596,0.0112
5855,0.2988,0.6816,0.0196,71.40377109152209,0.1762,0.244,0.5544,0.0012,0.0104,0.0138,1226,1272,58,0.2452,0.2544,0.0116
5856,0.286,0.6936,0.0204,71.2336098566654,0.166,0.239,0.5686,0.001,0.011,0.0144,1200,1250,60,0.24,0.25,0.012
5857,0.2788,0.7004,0.0208,71.02029385884113,0.1576,0.2416,0.5732,0.0008,0.0128,0.014,1212,1272,68,0.2424,0.2544,0.0136
5858,0.2668,0.7092,0.024,70.79878866734235,0.155,0.223,0.5912,0.0006,0.013,0.0172,1118,1180,68,0.2236,0.236,0.0136
5859,0.2632,0.7088,0.028,70.5316923814064,0.1554,0.215,0.5946,0.0006,0.0134,0.021,1078,1142,70,0.2156,0.2284,0.014
5860,0.2568,0.7116,0.0316,70.26529207942549,0.1524,0.2076,0.6018,0.0012,0.012,0.025,1044,1098,66,0.2088,0.2196,0.0132
5861,0.2536,0.7104,0.036,69.9860502268171,0.1488,0.2084,0.5996,0.0012,0.0132,0.0288,1048,1108,72,0.2096,0.2216,0.0144
5862,0.2468,0.7136,0.0396,69.7162779251623,0.1464,0.2,0.6046,0.0008,0.018,0.0302,1004,1090,94,0.2008,0.218,0.0188
5863,0.2612,0.6912,0.0476,69.4318692381024,0.1534,0.2148,0.5754,0.0008,0.0168,0.0388,1078,1158,88,0.2156,0.2316,0.0176
5864,0.2508,0.698,0.0512,69.24096662425325,0.143,0.2142,0.5816,0.0014,0.0186,0.0412,1078,1164,100,0.2156,0.2328,0.02
5865,0.2512,0.6932,0.0556,69.02108621579471,0.146,0.2088,0.5792,0.0016,0.0192,0.0452,1052,1140,104,0.2104,0.228,0.0208
5866,0.2476,0.6928,0.0596,68.81075926972379,0.14,0.213,0.5754,0.0022,0.0218,0.0476,1076,1174,120,0.2152,0.2348,0.024
5867,0.2388,0.6996,0.0616,68.60399703059362,0.1344,0.2066,0.586,0.0022,0.0206,0.0502,1044,1136,114,0.2088,0.2272,0.0228
5868,0.2444,0.6952,0.0604,68.36789761767479,0.1402,0.2052,0.5836,0.0032,0.018,0.0498,1042,1116,106,0.2084,0.2232,0.0212
5869,0.2368,0.704,0.0592,68.15852002051149,0.1392,0.1918,0.5978,0.0034,0.0206,0.0472,976,1062,120,0.1952,0.2124,0.024
5870,0.2444,0.6976,0.058,67.91437947855293,0.146,0.192,0.5922,0.0048,0.0188,0.0462,984,1054,118,0.1968,0.2108,0.0236
5871,0.244,0.6996,0.0564,67.70693462123528,0.1478,0.1872,0.5958,0.0052,0.0204,0.0436,962,1038,128,0.1924,0.2076,0.0256
5872,0.2572,0.6872,0.0556,67.49790876296089,0.1548,0.1996,0.5754,0.0052,0.024,0.041,1024,1118,146,0.2048,0.2236,0.0292
5873,0.2592,0.6876,0.0532,67.35840451268413,0.1584,0.1966,0.5786,0.005,0.0214,0.04,1008,1090,132,0.2016,0.218,0.0264
5874,0.2624,0.684,0.0536,67.22402511319807,0.1598,0.1998,0.573,0.0054,0.0222,0.0398,1026,1110,138,0.2052,0.222,0.0276
5875,0.2556,0.6912,0.0532,67.10566351901595,0.1544,0.197,0.5818,0.0054,0.0218,0.0396,1012,1094,136,0.2024,0.2188,0.0272
5876,0.2564,0.6932,0.0504,66.95748185388248,0.157,0.193,0.5848,0.0058,0.0238,0.0356,994,1084,148,0.1988,0.2168,0.0296
5877,0.2604,0.6868,0.0528,66.80763316013315,0.1578,0.2002,0.5742,0.005,0.025,0.0378,1026,1126,150,0.2052,0.2252,0.03
5878,0.2584,0.6864,0.0552,66.68545490948047,0.1538,0.2056,0.5702,0.0036,0.0268,0.04,1046,1162,152,0.2092,0.2324,0.0304
5879,0.254,0.6876,0.0584,66.56755345476687,0.1532,0.1972,0.5744,0.0044,0.0292,0.0416,1008,1132,168,0.2016,0.2264,0.0336
5880,0.2532,0.686,0.0608,66.42720345914701,0.1538,0.1936,0.5734,0.0052,0.0316,0.0424,994,1126,184,0.1988,0.2252,0.0368
5881,0.2556,0.6832,0.0612,66.28533201408035,0.1552,0.1952,0.57,0.0056,0.0312,0.0428,1004,1132,184,0.2008,0.2264,0.0368
5882,0.2516,0.682,0.0664,66.1601976386581,0.1518,0.1924,0.5698,0.0072,0.032,0.0468,998,1122,196,0.1996,0.2244,0.0392
5883,0.274,0.6536,0.0724,66.02358777079489,0.1684,0.2042,0.533,0.007,0.037,0.0504,1056,1206,220,0.2112,0.2412,0.044
5884,0.2776,0.6448,0.0776,65.99640839636383,0.1738,0.2006,0.5252,0.007,0.0386,0.0548,1038,1196,228,0.2076,0.2392,0.0456
5885,0.2784,0.6332,0.0884,65.98140012315255,0.1738,0.2028,0.5114,0.0064,0.0408,0.0648,1046,1218,236,0.2092,0.2436,0.0472
5886,0.2788,0.6224,0.0988,65.97899486070536,0.171,0.2106,0.4966,0.005,0.041,0.0758,1078,1258,230,0.2156,0.2516,0.046
5887,0.2788,0.6148,0.1064,65.99658075598715,0.1728,0.2056,0.4908,0.0064,0.0424,0.082,1060,1240,244,0.212,0.248,0.0488
5888,0.286,0.6052,0.1088,66.01190619040533,0.182,0.2034,0.4812,0.0046,0.0446,0.0842,1040,1240,246,0.208,0.248,0.0492
5889,0.2952,0.5928,0.112,66.05674400993902,0.187,0.2104,0.4674,0.006,0.0404,0.0888,1082,1254,232,0.2164,0.2508,0.0464
5890,0.2832,0.5984,0.1184,66.14270951314914,0.1844,0.1914,0.4826,0.0062,0.0402,0.0952,988,1158,232,0.1976,0.2316,0.0464
5891,0.2836,0.592,0.1244,66.16347931615473,0.1882,0.186,0.4802,0.0048,0.0376,0.1032,954,1118,212,0.1908,0.2236,0.0424
5892,0.2872,0.5884,0.1244,66.18852248560789,0.192,0.1836,0.4784,0.0068,0.0364,0.1028,952,1100,216,0.1904,0.22,0.0432
5893,0.2948,0.578,0.1272,66.2211539281565,0.1972,0.1876,0.4656,0.0076,0.0372,0.1048,976,1124,224,0.1952,0.2248,0.0448
5894,0.3008,0.5668,0.1324,66.28701480386844,0.1978,0.1976,0.4502,0.0084,0.0356,0.1104,1030,1166,220,0.206,0.2332,0.044
5895,0.3088,0.564,0.1272,66.38558832072052,0.2052,0.1998,0.4476,0.0074,0.033,0.107,1036,1164,202,0.2072,0.2328,0.0404
5896,0.3136,0.5612,0.1252,66.50817764233288,0.2028,0.214,0.4394,0.0076,0.0296,0.1066,1108,1218,186,0.2216,0.2436,0.0372
5897,0.3012,0.5824,0.1164,66.65412809950591,0.1942,0.2058,0.464,0.0082,0.031,0.0968,1070,1184,196,0.214,0.2368,0.0392
5898,0.3,0.5908,0.1092,66.72311217115424,0.198,0.1952,0.479,0.0088,0.0284,0.0906,1020,1118,186,0.204,0.2236,0.0372
5899,0.2964,0.5984,0.1052,66.76037203615539,0.1958,0.1918,0.4862,0.0094,0.0326,0.0842,1006,1122,210,0.2012,0.2244,0.042
5900,0.3036,0.5976,0.0988,66.77083028498099,0.1998,0.1982,0.4814,0.0094,0.0342,0.077,1038,1162,218,0.2076,0.2324,0.0436
5901,0.3,0.6104,0.0896,66.8060400804958,0.1912,0.2052,0.4926,0.0124,0.0304,0.0682,1088,1178,214,0.2176,0.2356,0.0428
5902,0.2916,0.6292,0.0792,66.8170197883718,0.1872,0.1992,0.5138,0.0096,0.0316,0.0586,1044,1154,206,0.2088,0.2308,0.0412
5903,0.2948,0.6276,0.0776,66.7833781695119,0.1914,0.1972,0.514,0.0096,0.03,0.0578,1034,1136,198,0.2068,0.2272,0.0396
5904,0.2932,0.6344,0.0724,66.75832594742494,0.1872,0.2042,0.5182,0.0078,0.0282,0.0544,1060,1162,180,0.212,0.2324,0.036
5905,0.2912,0.6404,0.0684,66.73620181922804,0.1862,0.2,0.5248,0.01,0.0312,0.0478,1050,1156,206,0.21,0.2312,0.0412
5906,0.2872,0.6484,0.0644,66.69522800904691,0.1826,0.2008,0.5308,0.0084,0.0344,0.043,1046,1176,214,0.2092,0.2352,0.0428
5907,0.2864,0.6512,0.0624,66.63873165018761,0.177,0.211,0.529,0.0078,0.0334,0.0418,1094,1222,206,0.2188,0.2444,0.0412
5908,0.2788,0.6592,0.062,66.58982926613514,0.1724,0.2058,0.537,0.007,0.0386,0.0392,1064,1222,228,0.2128,0.2444,0.0456
5909,0.2704,0.6624,0.0672,66.50734714922181,0.1668,0.2004,0.541,0.0068,0.0424,0.0426,1036,1214,246,0.2072,0.2428,0.0492
5910,0.266,0.6668,0.0672,66.3955648696512,0.1638,0.1966,0.5476,0.0078,0.0418,0.0424,1022,1192,248,0.2044,0.2384,0.0496
5911,0.2668,0.6596,0.0736,66.26454241358262,0.1692,0.1886,0.5432,0.0066,0.0442,0.0482,976,1164,254,0.1952,0.2328,0.0508
5912,0.2644,0.654,0.0816,66.14125447108059,0.1694,0.185,0.5394,0.005,0.0442,0.057,950,1146,246,0.19,0.2292,0.0492
5913,0.2708,0.638,0.0912,66.01981195645533,0.1698,0.1984,0.516,0.0036,0.0456,0.0666,1010,1220,246,0.202,0.244,0.0492
5914,0.2612,0.6372,0.1016,65.95308013231039,0.1604,0.1976,0.5124,0.004,0.052,0.0736,1008,1248,280,0.2016,0.2496,0.056
5915,0.2564,0.6356,0.108,65.85912330915288,0.1576,0.1936,0.5142,0.004,0.0492,0.0814,988,1214,266,0.1976,0.2428,0.0532
5916,0.2468,0.6356,0.1176,65.75085912147934,0.151,0.1888,0.514,0.0028,0.0544,0.089,958,1216,286,0.1916,0.2432,0.0572
5917,0.2472,0.6256,0.1272,65.61691349250812,0.1522,0.187,0.507,0.003,0.0502,0.1006,950,1186,266,0.19,0.2372,0.0532
5918,0.2408,0.6164,0.1428,65.49816063775285,0.1514,0.1744,0.5054,0.0044,0.0476,0.1168,894,1110,260,0.1788,0.222,0.052
5919,0.23,0.6148,0.1552,65.35909065053899,0.1386,0.1782,0.4998,0.0046,0.0518,0.127,914,1150,282,0.1828,0.23,0.0564
5920,0.2276,0.6064,0.166,65.20148441843624,0.1396,0.1726,0.492,0.0034,0.0562,0.1362,880,1144,298,0.176,0.2288,0.0596
5921,0.2232,0.6008,0.176,65.04775701434393,0.1376,0.1688,0.4892,0.0024,0.0544,0.1476,856,1116,284,0.1712,0.2232,0.0568
5922,0.2208,0.594,0.1852,64.89054259116182,0.1412,0.1562,0.4896,0.003,0.0526,0.1574,796,1044,278,0.1592,0.2088,0.0556
5923,0.2296,0.5744,0.196,64.72370431267757,0.1542,0.1464,0.474,0.0044,0.0544,0.1666,754,1004,294,0.1508,0.2008,0.0588
5924,0.2504,0.544,0.2056,64.59262047112068,0.1672,0.1612,0.4378,0.0052,0.0512,0.1774,832,1062,282,0.1664,0.2124,0.0564
5925,0.2552,0.5292,0.2156,64.56576997231383,0.1708,0.1636,0.4222,0.0052,0.0504,0.1878,844,1070,278,0.1688,0.214,0.0556
5926,0.2532,0.5296,0.2172,64.5672232037598,0.1698,0.1614,0.4246,0.0054,0.0486,0.1902,834,1050,270,0.1668,0.21,0.054
5927,0.2516,0.5244,0.224,64.55476550231437,0.1634,0.1708,0.4128,0.0056,0.0524,0.195,882,1116,290,0.1764,0.2232,0.058
5928,0.2492,0.5244,0.2264,64.55067510358418,0.1602,0.1716,0.4108,0.0064,0.0556,0.1954,890,1136,310,0.178,0.2272,0.062
5929,0.2576,0.5148,0.2276,64.53851095926716,0.1684,0.171,0.401,0.0074,0.0566,0.1956,892,1138,320,0.1784,0.2276,0.064
5930,0.2696,0.502,0.2284,64.55821341293817,0.1758,0.18,0.3818,0.0076,0.0604,0.1944,938,1202,340,0.1876,0.2404,0.068
5931,0.2764,0.494,0.2296,64.63136091326601,0.1818,0.1796,0.375,0.0096,0.0584,0.1956,946,1190,340,0.1892,0.238,0.068
5932,0.2752,0.4988,0.226,64.72310482330926,0.18,0.179,0.378,0.0114,0.0626,0.189,952,1208,370,0.1904,0.2416,0.074
5933,0.2816,0.4904,0.228,64.79916113605412,0.1886,0.1732,0.3716,0.0128,0.0644,0.1894,930,1188,386,0.186,0.2376,0.0772
5934,0.2916,0.4896,0.2188,64.88932558623401,0.1958,0.1816,0.3654,0.01,0.0668,0.1804,958,1242,384,0.1916,0.2484,0.0768
5935,0.2964,0.4824,0.2212,65.02060851915883,0.1926,0.1952,0.3518,0.0124,0.066,0.182,1038,1306,392,0.2076,0.2612,0.0784
5936,0.2808,0.4972,0.222,65.1764432012746,0.1806,0.1888,0.3674,0.0116,0.0708,0.1808,1002,1298,412,0.2004,0.2596,0.0824
5937,0.2708,0.5076,0.2216,65.26301599727827,0.1722,0.184,0.3816,0.0132,0.068,0.181,986,1260,406,0.1972,0.252,0.0812
5938,0.2676,0.5112,0.2212,65.30339298095116,0.1778,0.1666,0.3926,0.013,0.0706,0.1794,898,1186,418,0.1796,0.2372,0.0836
5939,0.276,0.5048,0.2192,65.31701417238531,0.1832,0.1726,0.3822,0.013,0.0726,0.1764,928,1226,428,0.1856,0.2452,0.0856
5940,0.29,0.4964,0.2136,65.3731400782468,0.1942,0.176,0.3738,0.0156,0.0692,0.1712,958,1226,424,0.1916,0.2452,0.0848
5941,0.2984,0.4924,0.2092,65.47728283064801,0.1986,0.1852,0.3656,0.0144,0.0684,0.1678,998,1268,414,0.1996,0.2536,0.0828
5942,0.3028,0.492,0.2052,65.62163255307232,0.1984,0.1924,0.3612,0.0164,0.0692,0.1624,1044,1308,428,0.2088,0.2616,0.0856
5943,0.3064,0.4984,0.1952,65.78060974689927,0.2048,0.187,0.3708,0.0162,0.0682,0.153,1016,1276,422,0.2032,0.2552,0.0844
5944,0.3136,0.4964,0.19,65.93524707462029,0.2098,0.1906,0.3694,0.017,0.0634,0.1498,1038,1270,402,0.2076,0.254,0.0804
5945,0.3052,0.5092,0.1856,66.11256256188047,0.2052,0.188,0.3844,0.012,0.0616,0.1488,1000,1248,368,0.2,0.2496,0.0736
5946,0.3036,0.5064,0.19,66.25723728625375,0.2078,0.1798,0.384,0.0118,0.065,0.1516,958,1224,384,0.1916,0.2448,0.0768
5947,0.2984,0.5068,0.1948,66.38594599792091,0.2066,0.173,0.3902,0.0106,0.0602,0.1594,918,1166,354,0.1836,0.2332,0.0708
5948,0.3096,0.4904,0.2,66.48837693077961,0.2176,0.1716,0.3734,0.0124,0.0624,0.1626,920,1170,374,0.184,0.234,0.0748
5949,0.3208,0.4784,0.2008,66.62801953171417,0.2246,0.1778,0.3588,0.0146,0.0614,0.1628,962,1196,380,0.1924,0.2392,0.076
5950,0.3308,0.4664,0.2028,66.80272783842466,0.2316,0.186,0.3446,0.0124,0.0576,0.1678,992,1218,350,0.1984,0.2436,0.07
5951,0.338,0.466,0.196,67.01788943741118,0.2418,0.181,0.3472,0.0114,0.0566,0.162,962,1188,340,0.1924,0.2376,0.068
5952,0.3484,0.4612,0.1904,67.23320938570579,0.247,0.1888,0.3396,0.014,0.0544,0.1562,1014,1216,342,0.2028,0.2432,0.0684
5953,0.354,0.4656,0.1804,67.4690086853535,0.2462,0.2,0.3402,0.0156,0.0508,0.1472,1078,1254,332,0.2156,0.2508,0.0664
5954,0.3548,0.478,0.1672,67.70977737808093,0.2454,0.204,0.3514,0.0148,0.0492,0.1352,1094,1266,320,0.2188,0.2532,0.064
5955,0.3428,0.5068,0.1504,67.93208225161871,0.2366,0.1976,0.3848,0.0148,0.0464,0.1198,1062,1220,306,0.2124,0.244,0.0612
5956,0.3528,0.5092,0.138,68.07001443145553,0.2458,0.1996,0.3872,0.0144,0.0444,0.1086,1070,1220,294,0.214,0.244,0.0588
5957,0.3692,0.4996,0.1312,68.22699882138491,0.2518,0.2228,0.3678,0.012,0.0408,0.1048,1174,1318,264,0.2348,0.2636,0.0528
5958,0.354,0.5276,0.1184,68.45741051307924,0.2416,0.2136,0.4014,0.0112,0.0388,0.0934,1124,1262,250,0.2248,0.2524,0.05
5959,0.3672,0.5208,0.112,68.5959351263672,0.2536,0.215,0.3928,0.0122,0.041,0.0854,1136,1280,266,0.2272,0.256,0.0532
5960,0.3708,0.52,0.1092,68.76820831812867,0.259,0.2116,0.3948,0.012,0.0388,0.0838,1118,1252,254,0.2236,0.2504,0.0508
5961,0.3808,0.5176,0.1016,68.93647701751492,0.2674,0.2156,0.3926,0.0112,0.0344,0.0788,1134,1250,228,0.2268,0.25,0.0456
5962,0.3968,0.5084,0.0948,69.1317417321108,0.283,0.217,0.384,0.0106,0.0318,0.0736,1138,1244,212,0.2276,0.2488,0.0424
5963,0.3916,0.5184,0.09,69.37152079043459,0.2818,0.2098,0.3976,0.0098,0.0318,0.0692,1098,1208,208,0.2196,0.2416,0.0416
5964,0.3996,0.5156,0.0848,69.5664404529072,0.283,0.223,0.3884,0.0102,0.0314,0.064,1166,1272,208,0.2332,0.2544,0.0416
5965,0.4096,0.5132,0.0772,69.78758525396523,0.2858,0.238,0.3782,0.0096,0.032,0.0564,1238,1350,208,0.2476,0.27,0.0416
