allow_forced_l_in_cd,kappa,pi0,r,frac_C_mean,frac_D_mean,frac_L_mean,avg_res_mean,gini_mean,cum_sigma_mean,net_sum_res_mean,,,# GRID = {'r': [1.2,1.4,1.6,1.8, 2.0], 'allow_forced_l_in_cd': [True, False], 'pi0': [4,5,6,7,8,9, 10], 'kappa': [0.1,0.5, 1]}
TRUE,0.1,9,1.6,0.56688,0.42794399999999994,0.005176000000000001,23.131478212781253,0.2173206980632859,784934.4,-727105.7045,,,,,,,,,,,,,,,,,,,
TRUE,0.5,9,1.6,0.5052,0.47895200000000004,0.015847999999999998,20.93288172054765,0.2599885145984822,2150614.52,-2098282.316,,,,,,,,,,,,,,,,,,,
TRUE,1,9,1.6,0.435968,0.509272,0.05476,17.75526484365009,0.33482421898335896,6512463.82,-6468075.658,,,,,,,,,,,,,,,,,,,
FALSE,0.1,9,1.6,0.573144,0.42685599999999996,0,23.149176870369207,0.221297725807521,0,57872.942175923024,,,,,,,,,,,,,,,,,,,
FALSE,0.5,9,1.6,0.52176,0.47824,0,20.711106022077626,0.27860639323642,0,51777.76505519405,,,,,,,,,,,,,,,,,,,
FALSE,1,9,1.6,0.461352,0.5386479999999999,0,16.082058152040325,0.40524217022700937,0,40205.145380100825,,,,,,,,,,,,,,,,,,,
TRUE,0.1,9,1.8,0.17997600000000002,0.44687999999999994,0.3731440000000001,6.975807330328638,0.6519685016415597,45997691.5,-45980251.98,,,,,,,,,,,,,,,,,,,
TRUE,0.5,9,1.8,0.17912,0.42089600000000005,0.39998400000000006,6.901352999746975,0.653959273933192,47776166.92,-47758913.54,,,,,,,,,,,,,,,,,,,
FALSE,0.1,9,1.8,0.06762399999999999,0.9323759999999999,0,-7313.586405,0.18989193732775014,0,-18283966.01,,,,,,,,,,,,,,,,,,,
TRUE,1,9,1.8,0.17436,0.40241600000000005,0.42322400000000004,7.051676846140127,0.6414042057820272,53228704.82,-53211075.63,,,,,,,,,,,,,,,,,,,
FALSE,0.5,9,1.8,0.0394,0.9606,0,-8142.124488,0.11338081181553789,0,-20355311.22,,,,,,,,,,,,,,,,,,,
FALSE,1,9,1.8,0.002464,0.9975360000000001,0,-9825.956086,0.012959954897872676,0,-24564890.22,,,,,,,,,,,,,,,,,,,
TRUE,0.1,9,2,0.038352,0.088904,0.872744,1.3757152035323406,0.8996740979071778,109200170.3,-109196731,,,,,,,,,,,,,,,,,,,
TRUE,0.5,9,2,0.034016000000000005,0.08763199999999999,0.878352,1.4805449454418425,0.8254202884200994,108711613.1,-108707911.7,,,,,,,,,,,,,,,,,,,
